day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;93000;PEARLS;9996;2;9995;23;;;10002;3;10004;2;10005;23;9999.0;0.0
-1;93100;BANANAS;4932;28;;;;;4938;28;;;;;4935.0;-1321.828125
-1;93100;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-1;93200;PEARLS;10002;3;9996;2;9995;28;10004;2;10005;28;;;10003.0;0.0
-1;93200;BANANAS;4932;30;;;;;4939;30;;;;;4935.5;-1316.859375
-1;93300;BANANAS;4932;30;;;;;4937;9;4938;1;4939;29;4934.5;-1317.75
-1;93300;PEARLS;9996;1;9995;29;;;10002;8;10004;1;10005;29;9999.0;0.0
-1;93400;BANANAS;4932;30;;;;;4939;30;;;;;4935.5;-1311.7578125
-1;93400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;93500;BANANAS;4932;20;;;;;4937;6;4939;20;;;4934.5;-1313.1484375
-1;93500;PEARLS;9995;20;;;;;10002;6;10005;20;;;9998.5;0.0
-1;93600;PEARLS;9996;1;9995;20;;;10000;2;10004;1;10005;20;9998.0;0.0
-1;93600;BANANAS;4933;21;;;;;4939;1;4940;20;;;4936.0;-1304.015625
-1;93700;BANANAS;4938;1;4933;25;;;4939;2;4940;23;;;4938.5;-1301.8125
-1;93700;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-1;93800;BANANAS;4933;26;;;;;4939;26;;;;;4936.0;-1304.2578125
-1;93800;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-1;93900;BANANAS;4933;28;;;;;4939;1;4940;27;;;4936.0;-1301.4765625
-1;93900;PEARLS;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;0.0
-1;94000;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-1;94000;BANANAS;4938;1;4933;21;;;4940;21;;;;;4939.0;-1298.6953125
-1;94100;BANANAS;4933;27;;;;;4940;27;;;;;4936.5;-1299.59375
-1;94100;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-1;94200;BANANAS;4933;11;4932;22;;;4939;23;;;;;4936.0;-1305.625
-1;94200;PEARLS;9998;10;9996;1;9995;22;10004;1;10005;22;;;10001.0;0.0
-1;94300;BANANAS;4932;26;;;;;4937;9;4939;26;;;4934.5;-1311.859375
-1;94300;PEARLS;9995;26;;;;;10002;9;10005;26;;;9998.5;0.0
-1;94400;BANANAS;4933;4;4932;29;;;4938;2;4939;27;;;4935.5;-1316.65625
-1;94400;PEARLS;9998;3;9996;2;9995;27;10004;2;10005;27;;;10001.0;0.0
-1;94500;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-1;94500;BANANAS;4936;5;4931;20;;;4938;20;;;;;4937.0;-1327.046875
-1;94600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;94600;BANANAS;4931;25;;;;;4938;25;;;;;4934.5;-1331.421875
-1;94700;BANANAS;4931;20;;;;;4938;20;;;;;4934.5;-1338.2265625
-1;94700;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-1;94800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;94800;BANANAS;4931;24;;;;;4937;24;;;;;4934.0;-1342.0
-1;94900;PEARLS;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;0.0
-1;94900;BANANAS;4930;30;;;;;4937;30;;;;;4933.5;-1347.578125
-1;95000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;95000;BANANAS;4935;1;4931;28;;;4938;28;;;;;4936.5;-1338.328125
-1;95100;BANANAS;4931;1;4930;20;;;4932;1;4937;21;;;4931.5;-1344.78125
-1;95100;PEARLS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;0.0
-1;95200;PEARLS;9998;9;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
-1;95200;BANANAS;4931;10;4930;21;;;4937;22;;;;;4934.0;-1343.875
-1;95300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-1;95300;BANANAS;4930;23;;;;;4937;23;;;;;4933.5;-1352.7265625
-1;95400;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;95400;BANANAS;4931;1;4930;30;;;4937;31;;;;;4934.0;-1343.59375
-1;95500;BANANAS;4931;3;4930;27;;;4937;28;;;;;4934.0;-1347.4140625
-1;95500;PEARLS;9998;1;9996;1;9995;27;10004;1;10005;27;;;10001.0;0.0
-1;95600;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;95600;BANANAS;4931;23;;;;;4932;8;4938;23;;;4931.5;-1350.25
-1;95700;PEARLS;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;0.0
-1;95700;BANANAS;4930;26;;;;;4937;26;;;;;4933.5;-1417.96875
-1;95800;PEARLS;9996;2;9995;26;;;9998;1;10004;2;10005;26;9997.0;0.0
-1;95800;BANANAS;4930;28;;;;;4937;28;;;;;4933.5;-1416.83984375
-1;95900;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;0.0
-1;95900;BANANAS;4930;25;;;;;4937;25;;;;;4933.5;-1412.42578125
-1;96000;BANANAS;4930;30;;;;;4937;30;;;;;4933.5;-1417.46875
-1;96000;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;96100;PEARLS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;0.0
-1;96100;BANANAS;4931;22;;;;;4932;4;4936;4;4938;22;4931.5;-1425.2578125
-1;96200;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-1;96200;BANANAS;4931;22;;;;;4938;22;;;;;4934.5;-1424.578125
-1;96300;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;0.0
-1;96300;BANANAS;4937;1;4931;22;;;4938;22;;;;;4937.5;-1426.83203125
-1;96400;BANANAS;4931;32;;;;;4938;32;;;;;4934.5;-1424.19140625
-1;96400;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;96500;PEARLS;9998;5;9995;30;;;10005;30;;;;;10001.5;0.0
-1;96500;BANANAS;4933;1;4932;30;;;4939;30;;;;;4936.0;-1430.23046875
-1;96600;PEARLS;10002;1;9998;5;9995;20;10005;20;;;;;10003.5;0.0
-1;96600;BANANAS;4933;4;4932;20;;;4939;20;;;;;4936.0;-1428.85546875
-1;96700;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;96700;BANANAS;4932;24;;;;;4938;1;4939;23;;;4935.0;-1439.0390625
-1;96800;BANANAS;4931;26;;;;;4938;26;;;;;4934.5;-1434.2421875
-1;96800;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;96900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;96900;BANANAS;4937;1;4931;28;;;4938;28;;;;;4937.5;-1432.7109375
-1;97000;PEARLS;9998;5;9996;2;9995;20;10004;2;10005;20;;;10001.0;0.0
-1;97000;BANANAS;4932;5;4931;22;;;4938;22;;;;;4935.0;-1429.5625
-1;97100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;97100;BANANAS;4932;32;;;;;4938;2;4939;30;;;4935.0;-1434.984375
-1;97200;BANANAS;4932;22;;;;;4937;8;4938;2;4939;20;4934.5;-1437.0390625
-1;97200;PEARLS;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;0.0
-1;97300;PEARLS;9998;1;9996;1;9995;27;10004;1;10005;27;;;10001.0;0.0
-1;97300;BANANAS;4933;1;4932;28;;;4938;28;;;;;4935.5;-1433.984375
-1;97400;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-1;97400;BANANAS;4932;23;;;;;4938;2;4939;21;;;4935.0;-1439.15625
-1;97500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-1;97500;BANANAS;4932;24;;;;;4939;24;;;;;4935.5;-1441.25
-1;97600;BANANAS;4932;26;;;;;4938;26;;;;;4935.0;-1436.1953125
-1;97600;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;97700;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-1;97700;BANANAS;4932;1;4931;26;;;4938;27;;;;;4935.0;-1433.7890625
-1;97800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-1;97800;BANANAS;4932;24;;;;;4939;24;;;;;4935.5;-1437.9296875
-1;97900;PEARLS;9998;3;9995;28;;;10005;28;;;;;10001.5;0.0
-1;97900;BANANAS;4932;31;;;;;4938;28;;;;;4935.0;-1435.4140625
-1;98000;BANANAS;4932;1;4931;21;;;4938;22;;;;;4935.0;-1431.46875
-1;98000;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;0.0
-1;98100;PEARLS;9998;2;9996;2;9995;28;10004;2;10005;28;;;10001.0;0.0
-1;98100;BANANAS;4933;2;4932;30;;;4938;2;4939;28;;;4935.5;-1439.578125
-1;98200;PEARLS;9996;1;9995;20;;;9998;5;10004;1;10005;20;9997.0;0.0
-1;98200;BANANAS;4932;21;;;;;4938;1;4939;20;;;4935.0;-1443.828125
-1;98300;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;98300;BANANAS;4932;28;;;;;4938;1;4939;27;;;4935.0;-1443.3671875
-1;98400;BANANAS;4933;6;4932;23;;;4939;23;;;;;4936.0;-1455.515625
-1;98400;PEARLS;9998;6;9995;23;;;10005;23;;;;;10001.5;0.0
-1;98500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;98500;BANANAS;4932;27;;;;;4934;2;4939;27;;;4933.0;-1451.25
-1;98600;PEARLS;10002;4;9996;2;9995;29;10004;2;10005;29;;;10003.0;0.0
-1;98600;BANANAS;4933;2;4932;29;;;4939;31;;;;;4936.0;-1449.6484375
-1;98700;BANANAS;4932;27;;;;;4938;2;4939;25;;;4935.0;-1446.0703125
-1;98700;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;98800;BANANAS;4935;4;4932;21;;;4939;21;;;;;4937.0;-1451.296875
-1;98800;PEARLS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;0.0
-1;98900;BANANAS;4932;25;;;;;4938;1;4939;24;;;4935.0;-1443.0625
-1;98900;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-1;99000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-1;99000;BANANAS;4931;24;;;;;4938;24;;;;;4934.5;-1432.3515625
-1;99100;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;0.0
-1;99100;BANANAS;4932;5;4931;28;;;4938;28;;;;;4935.0;-1432.9765625
-1;99200;BANANAS;4931;24;;;;;4938;24;;;;;4934.5;-1433.9296875
-1;99200;PEARLS;9996;1;9995;23;;;9998;3;10004;1;10005;23;9997.0;0.0
-1;99300;PEARLS;9995;27;;;;;10002;8;10005;27;;;9998.5;0.0
-1;99300;BANANAS;4932;27;;;;;4937;8;4939;27;;;4934.5;-1446.8515625
-1;99400;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;0.0
-1;99400;BANANAS;4937;1;4932;27;;;4939;27;;;;;4938.0;-1461.7890625
-1;99500;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-1;99500;BANANAS;4932;23;;;;;4938;1;4939;22;;;4935.0;-1460.28125
-1;99600;BANANAS;4933;6;4932;28;;;4939;28;;;;;4936.0;-1458.9453125
-1;99600;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;0.0
-1;99700;PEARLS;10002;1;9998;1;9996;1;10004;1;10005;28;;;10003.0;0.0
-1;99700;BANANAS;4932;2;4931;28;;;4938;29;;;;;4935.0;-1457.1015625
-1;99800;PEARLS;9998;3;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
-1;99800;BANANAS;4933;3;4932;26;;;4938;1;4939;25;;;4935.5;-1459.21875
-1;99900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-1;99900;BANANAS;4932;2;4931;24;;;4938;26;;;;;4935.0;-1462.69921875
-1;100000;BANANAS;4934;5;4932;3;4931;22;4938;22;;;;;4936.0;-1459.59375
-1;100000;PEARLS;9998;3;9995;22;;;10005;22;;;;;10001.5;0.0
-1;100100;BANANAS;4931;26;;;;;4932;1;4938;26;;;4931.5;-1460.3125
-1;100100;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-1;100200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;100200;BANANAS;4931;30;;;;;4938;30;;;;;4934.5;-1463.515625
-1;100300;BANANAS;4931;28;;;;;4938;28;;;;;4934.5;-1460.6015625
-1;100300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-1;100400;BANANAS;4932;1;4931;24;;;4938;25;;;;;4935.0;-1462.1171875
-1;100400;PEARLS;9996;1;9995;24;;;9998;9;10004;1;10005;24;9997.0;0.0
-1;100500;BANANAS;4931;27;;;;;4937;27;;;;;4934.0;-1449.0625
-1;100500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;100600;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;0.0
-1;100600;BANANAS;4936;1;4931;23;;;4937;2;4938;21;;;4936.5;-1450.3203125
-1;100700;BANANAS;4931;30;;;;;4938;30;;;;;4934.5;-1453.3359375
-1;100700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;100800;BANANAS;4931;1;4930;22;;;4933;2;4935;2;4937;23;4932.0;-1445.734375
-1;100800;PEARLS;9996;1;9995;22;;;10002;2;10004;1;10005;22;9999.0;0.0
-1;100900;BANANAS;4930;24;;;;;4935;1;4937;24;;;4932.5;-1434.265625
-1;100900;PEARLS;9995;24;;;;;10002;1;10005;24;;;9998.5;0.0
-1;101000;PEARLS;9998;6;9996;2;9995;20;10004;2;10005;20;;;10001.0;0.0
-1;101000;BANANAS;4931;8;4930;20;;;4937;22;;;;;4934.0;-1443.8828125
-1;101100;BANANAS;4936;1;4931;27;;;4938;27;;;;;4937.0;-1448.328125
-1;101100;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-1;101200;BANANAS;4930;28;;;;;4937;28;;;;;4933.5;-1435.109375
-1;101200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;101300;BANANAS;4930;20;;;;;4937;20;;;;;4933.5;-1433.3671875
-1;101300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-1;101400;PEARLS;9995;21;;;;;9998;2;10005;21;;;9996.5;0.0
-1;101400;BANANAS;4930;21;;;;;4937;21;;;;;4933.5;-1434.34375
-1;101500;BANANAS;4931;11;4930;20;;;4937;21;;;;;4934.0;-1442.5703125
-1;101500;PEARLS;9998;10;9996;1;9995;20;10004;1;10005;20;;;10001.0;0.0
-1;101600;BANANAS;4931;24;;;;;4936;4;4938;24;;;4933.5;-1450.71875
-1;101600;PEARLS;9996;2;9995;22;;;10002;4;10004;2;10005;22;9999.0;0.0
-1;101700;BANANAS;4931;27;;;;;4932;1;4933;1;4938;27;4931.5;-1457.09375
-1;101700;PEARLS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;0.0
-1;101800;PEARLS;9996;2;9995;29;;;10002;1;10004;2;10005;29;9999.0;0.0
-1;101800;BANANAS;4932;31;;;;;4937;1;4938;2;4939;29;4934.5;-1467.875
-1;101900;BANANAS;4932;25;;;;;4938;2;4939;23;;;4935.0;-1465.875
-1;101900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-1;102000;BANANAS;4932;28;;;;;4938;1;4939;27;;;4935.0;-1466.6796875
-1;102000;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;102100;BANANAS;4932;2;4931;27;;;4936;10;4938;29;;;4934.0;-1463.0703125
-1;102100;PEARLS;9996;2;9995;27;;;10000;4;10002;10;10004;2;9998.0;0.0
-1;102200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-1;102200;BANANAS;4932;26;;;;;4938;1;4939;25;;;4935.0;-1468.734375
-1;102300;BANANAS;4934;5;4933;28;;;4940;28;;;;;4937.0;-1485.984375
-1;102300;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;0.0
-1;102400;BANANAS;4933;28;;;;;4939;1;4940;27;;;4936.0;-1488.0546875
-1;102400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;102500;BANANAS;4933;27;;;;;4939;1;4940;26;;;4936.0;-1484.3046875
-1;102500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-1;102600;PEARLS;9998;1;9995;28;;;10005;28;;;;;10001.5;0.0
-1;102600;BANANAS;4933;2;4932;28;;;4939;28;;;;;4936.0;-1472.1484375
-1;102700;BANANAS;4933;1;4932;21;;;4939;21;;;;;4936.0;-1481.0234375
-1;102700;PEARLS;9998;1;9995;21;;;10005;21;;;;;10001.5;0.0
-1;102800;BANANAS;4933;27;;;;;4936;3;4940;27;;;4934.5;-1488.7890625
-1;102800;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-1;102900;BANANAS;4934;1;4933;24;;;4938;4;4940;25;;;4936.0;-1499.5625
-1;102900;PEARLS;9996;1;9995;24;;;10002;5;10004;1;10005;24;9999.0;0.0
-1;103000;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-1;103000;BANANAS;4936;2;4933;27;;;4940;27;;;;;4938.0;-1494.4375
-1;103100;PEARLS;9996;1;9995;21;;;10000;6;10004;1;10005;21;9998.0;0.0
-1;103100;BANANAS;4933;22;;;;;4940;22;;;;;4936.5;-1497.34375
-1;103200;BANANAS;4932;30;;;;;4939;30;;;;;4935.5;-1487.96875
-1;103200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;103300;BANANAS;4932;1;4931;21;;;4938;22;;;;;4935.0;-1474.9921875
-1;103300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-1;103400;BANANAS;4932;2;4931;25;;;4938;27;;;;;4935.0;-1543.8203125
-1;103400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;103500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-1;103500;BANANAS;4931;27;;;;;4938;27;;;;;4934.5;-1545.37890625
-1;103600;PEARLS;9996;1;9995;26;;;9998;4;10002;7;10004;1;9997.0;0.0
-1;103600;BANANAS;4931;27;;;;;4936;7;4937;1;4938;26;4933.5;-1547.0625
-1;103700;BANANAS;4931;30;;;;;4936;8;4938;30;;;4933.5;-1560.4453125
-1;103700;PEARLS;9995;30;;;;;9998;1;10002;8;10005;30;9996.5;0.0
-1;103800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;103800;BANANAS;4931;32;;;;;4937;2;4938;30;;;4934.0;-1560.5078125
-1;103900;PEARLS;9998;3;9996;1;9995;27;10004;1;10005;27;;;10001.0;0.0
-1;103900;BANANAS;4932;5;4931;27;;;4938;28;;;;;4935.0;-1552.46875
-1;104000;PEARLS;9996;1;9995;21;;;9998;2;10004;1;10005;21;9997.0;0.0
-1;104000;BANANAS;4931;22;;;;;4938;22;;;;;4934.5;-1557.3515625
-1;104100;BANANAS;4931;1;4930;30;;;4937;31;;;;;4934.0;-1564.015625
-1;104100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;104200;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-1;104200;BANANAS;4930;31;;;;;4937;31;;;;;4933.5;-1571.109375
-1;104300;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-1;104300;BANANAS;4930;21;;;;;4937;21;;;;;4933.5;-1572.265625
-1;104400;PEARLS;9996;1;9995;23;;;10000;6;10002;2;10004;1;9998.0;0.0
-1;104400;BANANAS;4929;24;;;;;4934;2;4936;24;;;4931.5;-1582.828125
-1;104500;BANANAS;4930;2;4929;29;;;4931;5;4936;31;;;4930.5;-1581.4609375
-1;104500;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-1;104600;BANANAS;4929;26;;;;;4936;26;;;;;4932.5;-1588.59375
-1;104600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-1;104700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;104700;BANANAS;4929;30;;;;;4936;30;;;;;4932.5;-1593.671875
-1;104800;PEARLS;9998;4;9995;21;;;10005;21;;;;;10001.5;0.0
-1;104800;BANANAS;4929;6;4928;21;;;4935;21;;;;;4932.0;-1600.484375
-1;104900;PEARLS;9998;5;9996;1;9995;23;10004;1;10005;23;;;10001.0;0.0
-1;104900;BANANAS;4929;5;4928;24;;;4935;24;;;;;4932.0;-1600.8359375
-1;105000;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;-1607.59375
-1;105000;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;105100;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;0.0
-1;105100;BANANAS;4928;22;;;;;4935;22;;;;;4931.5;-1609.7578125
-1;105200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;105200;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;-1606.109375
-1;105300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;105300;BANANAS;4929;1;4928;30;;;4935;31;;;;;4932.0;-1599.359375
-1;105400;BANANAS;4932;6;4929;23;;;4935;2;4936;21;;;4933.5;-1591.8984375
-1;105400;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-1;105500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-1;105500;BANANAS;4929;1;4928;27;;;4931;5;4935;29;;;4930.0;-1595.578125
-1;105600;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;105600;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;-1594.4609375
-1;105700;PEARLS;9995;29;;;;;10002;2;10005;29;;;9998.5;0.0
-1;105700;BANANAS;4928;29;;;;;4933;2;4935;29;;;4930.5;-1599.5
-1;105800;BANANAS;4928;32;;;;;4935;32;;;;;4931.5;-1598.20703125
-1;105800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;105900;PEARLS;10002;1;9995;23;;;10005;23;;;;;10003.5;0.0
-1;105900;BANANAS;4928;23;;;;;4935;23;;;;;4931.5;-1598.47265625
-1;106000;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;0.0
-1;106000;BANANAS;4933;1;4929;5;4928;28;4935;28;;;;;4934.0;-1599.90625
-1;106100;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;0.0
-1;106100;BANANAS;4929;1;4928;24;;;4933;8;4935;25;;;4931.0;-1595.21875
-1;106200;BANANAS;4929;29;;;;;4936;29;;;;;4932.5;-1591.1171875
-1;106200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-1;106300;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;106300;BANANAS;4928;25;;;;;4929;1;4931;5;4935;25;4928.5;-1596.38671875
-1;106400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;106400;BANANAS;4929;1;4928;25;;;4935;27;;;;;4932.0;-1595.37890625
-1;106500;PEARLS;9998;8;9995;25;;;10005;25;;;;;10001.5;0.0
-1;106500;BANANAS;4929;8;4928;25;;;4935;25;;;;;4932.0;-1596.9609375
-1;106600;BANANAS;4928;30;;;;;4933;2;4935;30;;;4930.5;-1595.48828125
-1;106600;PEARLS;9995;30;;;;;10002;2;10005;30;;;9998.5;0.0
-1;106700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;106700;BANANAS;4928;31;;;;;4935;31;;;;;4931.5;-1597.08203125
-1;106800;PEARLS;9998;6;9996;2;9995;25;10004;2;10005;25;;;10001.0;0.0
-1;106800;BANANAS;4929;8;4928;25;;;4935;27;;;;;4932.0;-1596.52734375
-1;106900;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;0.0
-1;106900;BANANAS;4930;7;4929;23;;;4936;23;;;;;4933.0;-1590.87109375
-1;107000;BANANAS;4930;1;4929;30;;;4936;30;;;;;4933.0;-1606.6796875
-1;107000;PEARLS;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;0.0
-1;107100;PEARLS;10002;4;9998;1;9996;1;10004;1;10005;26;;;10003.0;0.0
-1;107100;BANANAS;4930;1;4929;27;;;4935;1;4936;26;;;4932.5;-1607.7763671875
-1;107200;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-1;107200;BANANAS;4930;2;4929;21;;;4936;23;;;;;4933.0;-1606.4951171875
-1;107300;PEARLS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;0.0
-1;107300;BANANAS;4933;4;4929;23;;;4935;23;;;;;4934.0;-1608.0029296875
-1;107400;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;-1608.8271484375
-1;107400;PEARLS;10002;10;9995;29;;;10005;29;;;;;10003.5;0.0
-1;107500;BANANAS;4928;27;;;;;4935;27;;;;;4931.5;-1609.365234375
-1;107500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;107600;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;0.0
-1;107600;BANANAS;4928;24;;;;;4933;3;4935;25;;;4930.5;-1609.400390625
-1;107700;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;-1609.025390625
-1;107700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;107800;BANANAS;4928;31;;;;;4935;31;;;;;4931.5;-1608.857421875
-1;107800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;107900;PEARLS;9995;25;;;;;10002;1;10005;25;;;9998.5;0.0
-1;107900;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;-1608.8173828125
-1;108000;PEARLS;9998;8;9996;2;9995;21;10004;2;10005;21;;;10001.0;0.0
-1;108000;BANANAS;4929;8;4928;23;;;4935;23;;;;;4932.0;-1608.873046875
-1;108100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;108100;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;-1609.2099609375
-1;108200;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;-1608.876953125
-1;108200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;108300;PEARLS;10002;9;9998;7;9995;27;10005;27;;;;;10003.5;0.0
-1;108300;BANANAS;4929;6;4928;27;;;4935;27;;;;;4932.0;-1609.51953125
-1;108400;PEARLS;9998;9;9995;20;;;10005;20;;;;;10001.5;0.0
-1;108400;BANANAS;4929;9;4928;20;;;4935;20;;;;;4932.0;-1625.58984375
-1;108500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;0.0
